finger_count,avg_tip_dist,aspect_ratio,extent,solidity,hull_ratio,area,perimeter,label
3,261.36180189333453,1.4940828402366864,0.5245767180268323,0.6724443509868124,1.4871119052937234,89540.0,2708.68036031723,point
3,260.0582895372185,1.4896755162241888,0.5261689885802739,0.6743640229385959,1.4828786322888623,90077.5,2689.4671581983566,point
4,258.2377193655787,1.2575,0.4812400596421471,0.6605709568592938,1.5138419114799304,96825.5,3139.1139068603516,point
4,258.03200340765676,1.258974358974359,0.49864744895294794,0.6657602632753236,1.5020421841945417,95486.0,3046.989016056061,point
4,256.2988422840844,1.2525510204081634,0.5018911841722432,0.6721800273464545,1.4876966873706003,96600.0,3011.699694633484,point
4,259.7645649891776,1.2697201017811706,0.4943449239445813,0.6660082920847346,1.5014828071731765,96944.5,3082.0012093782425,point
4,257.7627054412461,1.272264631043257,0.49853689567430026,0.6706544807284179,1.491080770703075,97962.5,3136.971771001816,point
4,254.60159599868948,1.27735368956743,0.507354804699776,0.6770885476560915,1.4769117029991807,100094.0,3080.3271095752716,point
4,251.38596496096443,1.270886075949367,0.5128927328660043,0.6830188045668234,1.4640885336007827,101701.5,3097.3149178028107,point
4,252.2415418426189,1.2759493670886075,0.5120002009242516,0.6822168752112497,1.465809534087453,101929.0,3026.3859862089157,point
4,251.39021772681315,1.3231552162849873,0.5050548052456449,0.6763608245058175,1.4785007702518094,103213.0,3166.6702563762665,point
4,242.79206143702393,1.2233766233766235,0.5605674580196873,0.6971291997284192,1.4344543312625122,101650.5,3032.6286247968674,point
4,246.20210939959148,1.2202072538860103,0.5564612829059546,0.6960709776629525,1.4366351020085402,101168.0,2981.9007045030594,point
4,245.31917546116884,1.2157894736842105,0.5739747095010252,0.7018593523087799,1.4247868845951552,100767.0,2942.528121113777,point
4,250.98128499010969,1.1974025974025975,0.5657435839648421,0.6978413766262649,1.432990409417295,100411.0,2945.072276830673,point
4,249.88131535304913,1.1850899742930592,0.5561119506605178,0.692659244184835,1.4437113319361858,99727.0,2980.528120160103,point
4,246.50643326798877,1.1948051948051948,0.5562987012987013,0.6947138691741677,1.439441537548023,98520.5,2903.917950630188,point
3,266.8926494900301,1.4352941176470588,0.5574282786885246,0.6964862605709639,1.4357785021921645,92488.5,2759.751428127289,point
0,0.0,0.5876288659793815,0.6024597576415265,0.8419057247567294,1.187781447012909,3331.0,292.9116874933243,point
0,0.0,1.25,0.40748456790123455,0.7055444221776888,1.4173451997727704,2640.5,308.4091613292694,point
0,0.0,0.7407407407407407,0.3506944444444444,0.727403673028448,1.3747524752475249,3030.0,325.6223638057709,point
0,0.0,0.6024096385542169,0.6491566265060241,0.8847290640394089,1.1302895322939865,2694.0,238.56854140758514,point
2,344.9884056022753,1.2826086956521738,0.5996646263516461,0.6879248473137572,1.4536471591407827,79747.0,2222.773726463318,point
0,0.0,0.7954545454545454,0.39829545454545456,0.7533005833589193,1.3274913389036072,2453.5,283.2964640855789,point
3,251.58662678670552,1.3758389261744965,0.6771607464396792,0.7505647231722473,1.332330136398523,82735.5,2118.6488370895386,point
2,309.7256850827842,1.1287671232876713,0.5727290863146695,0.6709068814557465,1.490519813763396,86127.0,2521.626539349556,point
2,320.2951763608063,1.1605633802816901,0.5857069602078491,0.6778701399412065,1.4752088063456117,85665.5,2534.5554698705673,point
0,0.0,0.7142857142857143,0.3246663371230845,0.7156243190237525,1.3973812423873324,3284.0,359.13708317279816,point
3,202.5353150374775,1.3457627118644069,0.6685650855996244,0.7558110351751033,1.323082031699,78299.0,2070.004174590111,point
3,215.14932307484275,1.3609271523178808,0.6158940397350994,0.7179039301310044,1.3929440389294403,76446.0,2191.2590078115463,point
2,149.01342221424215,1.3843537414965987,0.640613247756105,0.7333885056591498,1.3635337781865382,76654.5,1998.2468144893646,point
0,0.0,0.6372549019607843,0.5214932126696833,0.7492686098168816,1.3346348517715112,3457.5,324.66904652118683,point
0,0.0,0.6082474226804123,0.5622925039315044,0.7807836952565813,1.2807644499689248,3218.0,311.7401143312454,point
2,303.7976300105055,1.1220238095238095,0.6315997221169635,0.73155031317149,1.36695997800165,80006.0,2088.6315920352936,point
2,299.93332592427936,1.1904761904761905,0.608671875,0.730579110235904,1.3687771604598713,81805.5,2198.5310847759247,point
2,295.62983611266304,1.1987951807228916,0.6342783193073803,0.7522348675235154,1.3293720394697592,83811.0,2207.6021525859833,point
2,276.7417568781408,1.3773006134969326,0.5828699085903234,0.7385026876833987,1.3540912127711946,85317.0,2179.3178831338882,point
2,295.45388811115686,1.1174863387978142,0.5744084599249135,0.6842683261645466,1.4614150060184565,85985.5,2504.330075979233,point
2,266.7208278331484,1.2446483180428134,0.6282562796324265,0.7737702490734357,1.292373286770158,83614.0,2163.116872906685,point
2,277.2002886001384,1.1065573770491803,0.5790865546785401,0.6956613353540183,1.4374810689904238,85838.0,2461.2001329660416,point
2,273.93612394133055,1.0824175824175823,0.6007209795280861,0.7106984648127831,1.4070664979745338,86153.0,2400.8569864034653,point
2,243.67396249907375,1.2061538461538461,0.6677472527472528,0.7997123438337235,1.2504496244313574,85071.0,1993.0336138010025,point
0,0.0,1.201219512195122,0.6528297944781478,0.788346711270172,1.2684774169842294,84366.5,2143.5605235099792,point
2,150.41608956491322,1.201219512195122,0.6536306797078123,0.7913584815510514,1.2636498165029004,84470.0,2205.661029100418,point
3,263.74314169065707,1.070460704607046,0.5953860931014373,0.7071221078277592,1.4141829097550718,86780.5,2481.0996273756027,point
2,146.1642911247477,1.1951219512195121,0.6643113800398208,0.7959491759969808,1.2563616247826774,85414.5,2123.5605232715607,point
3,257.64238477129976,1.026525198938992,0.6048293682616056,0.7181578101411591,1.3924516114410044,88244.0,2390.999121785164,point
2,148.0,1.1696969696969697,0.68078191238813,0.8098166384176834,1.23484743651837,86718.0,1969.8620400428772,point
3,259.40433634957435,1.045945945945946,0.6164850897409037,0.7254553896853672,1.3784445111555432,88274.5,2357.182889342308,point
4,197.35202634794533,1.1458966565349544,0.6915780477776076,0.8110368367308347,1.232989618610724,85778.5,2086.045805454254,point
3,148.51260009450246,1.1696969696969697,0.689366462552991,0.8177030953179126,1.2229377701098376,87811.5,2009.7026587724686,point
3,150.11241658379046,1.1450151057401812,0.694003140718539,0.7989795028747367,1.251596563368634,87062.0,2161.5432807207108,point
3,262.1107171085744,1.048913043478261,0.6285973755350304,0.7317674826464298,1.3665542999854408,89291.0,2355.96968626976,point
3,253.38286724053816,1.0131233595800524,0.615240776250119,0.727514673956742,1.3745427216763741,90481.0,2457.0823818445206,point
3,253.172664881728,1.0288713910761156,0.6057970432267396,0.722983123441795,1.3831581506902306,90477.0,2433.768676638603,point
3,260.4336490286555,1.0213903743315509,0.6263508973318028,0.730971246528345,1.3680428672801739,89485.5,2424.8986192941666,point
3,257.8963223253354,1.0291777188328912,0.6174628783942684,0.7294518611844709,1.370892382639504,90320.0,2467.5676634311676,point
3,258.4660313936081,1.0266666666666666,0.6282424242424243,0.7358453063774206,1.3589812849700946,90702.5,2335.727043867111,point
3,252.8210614228558,1.0210526315789474,0.6189365165491048,0.7317515175328164,1.3665841150170948,91256.0,2452.538226723671,point
3,253.8471011715532,1.015748031496063,0.625913039939775,0.7374477112823771,1.3560283457400124,92289.0,2482.1950803995132,point
5,194.93683977972174,1.0,0.6370677510032116,0.744750768846496,1.3427310743818976,95413.0,2499.023508667946,point
4,228.3975009741138,1.0051546391752577,0.623030663494581,0.7301361110573292,1.3696076455551194,94277.0,2659.2489026784897,point
4,231.80110827358544,1.0208333333333333,0.6234022906037415,0.7261910750146067,1.3770480447998976,93839.5,2695.4915422201157,point
5,192.18918870286305,1.0208333333333333,0.6247110172193877,0.7231741173394446,1.3827928517118353,94036.5,2793.089521765709,point
4,210.75512157205523,1.0289473684210526,0.6289978462780993,0.7267647802165756,1.3759610085975829,93456.5,2607.952439427376,point
4,213.5031313387698,1.0425531914893618,0.6307567574902301,0.7252625091663676,1.378811102685318,92968.5,2541.408282160759,point
4,211.69963097905148,1.036939313984169,0.6286095053945363,0.724554744299605,1.3801579630351546,93629.5,2596.8052513599396,point
4,212.47855410889306,1.0425531914893618,0.6330465696917065,0.7290556484505634,1.3716374080980858,93306.0,2574.278341650963,point
4,224.38238911353258,1.0452127659574468,0.6239375236857777,0.7145940792813601,1.3993958654200742,92198.0,2761.533174395561,point
4,211.20407406160913,1.0395778364116095,0.617139680966476,0.713796081499239,1.4009603385600347,92155.0,2798.503736972809,point
4,211.7586536797361,1.0394736842105263,0.6182411725516322,0.716116834510167,1.3964201814694281,92798.0,2774.361600995064,point
4,211.08846962609744,1.036745406824147,0.6216817834479551,0.7195899045135884,1.3896804189824712,93560.0,2737.1900287866592,point
4,207.79283528148926,1.036649214659686,0.6244810672166693,0.7236233832389225,1.3819343365108265,94466.5,2694.177838206291,point
4,211.28659507310252,1.0421052631578946,0.626448697501329,0.723710525002591,1.3817679382186956,94268.0,2649.7341834306717,point
4,210.53017181626788,1.0393700787401574,0.6196943185132161,0.7165509418923683,1.3955741895461886,93497.0,2756.0184549093246,point
4,211.06284728857793,1.0421052631578946,0.6215477139819245,0.7173409517966024,1.3940372391893554,93530.5,2759.7169383764267,point
4,212.41906033775157,1.0448548812664908,0.6234342101756349,0.7172011773543254,1.3943089213669275,93567.5,2741.716941356659,point
4,212.00346864474693,1.0474934036939314,0.6239773233286589,0.7179162683999235,1.3929200994828808,93885.5,2789.4326708316803,point
2,157.8670326572334,0.5902964959568733,0.6595404251129244,0.8013009345794393,1.2479705898818743,53587.0,1320.5828227996826,point
4,212.75107410255671,1.0474934036939314,0.6279018762087689,0.7212101086670255,1.3865584910453448,94476.0,2812.9301439523697,point
4,211.87135740484598,1.0473684210526315,0.6295920391430838,0.7244800523466597,1.3803002536245201,95219.5,2735.148398041725,point
4,216.76381884539697,1.0585106382978724,0.6287421148294665,0.7162377157124696,1.3961845041981082,94090.0,2755.1900273561478,point
4,213.1180789164017,1.0446194225721785,0.6224264366451681,0.7151131955388532,1.3983800134557418,94383.5,2778.6042424440384,point
4,214.85059131967645,1.050131926121372,0.6319990453587198,0.7229624686227373,1.383197667100239,95332.0,2805.876320362091,pinch
4,212.26795173645374,1.0446194225721785,0.6290079003943603,0.7220701846026898,1.3849069263955798,95381.5,2625.290533185005,pinch
4,209.4805591784734,1.044502617801047,0.6237681901087798,0.7225473282616791,1.3839923848390983,95073.5,2775.5159289836884,pinch
3,258.03542117968396,1.047244094488189,0.6249580644524697,0.7224945150631386,1.3840935524785407,95005.5,2690.74637567997,pinch
2,188.7882411592417,1.3730569948186528,0.5311858441685404,0.7033383816809703,1.4217907426152572,108670.0,2432.8712681531906,pinch
2,186.04300578092153,1.3720316622691293,0.5150142074284555,0.707157338832726,1.4141124543098946,101499.0,2310.3027250766754,pinch
2,190.97905644337024,1.3232323232323233,0.5146792350990824,0.7237132334256062,1.3817627670930168,106798.0,2154.2783386707306,pinch
2,189.2353032602532,1.3427109974424551,0.5170040189989039,0.7246754842982881,1.3799280114578623,106128.0,2141.3077791929245,pinch
2,187.94946129212502,1.3688311688311687,0.4701545134182705,0.655423673497432,1.5257306692385106,95392.0,2713.866214156151,pinch
3,236.6524517321479,1.44141689373297,0.48312326480995965,0.6518906183213269,1.5339996801535263,93795.0,2512.6113822460175,pinch
0,0.0,0.6521739130434783,0.674074074074074,0.8282548476454293,1.2073578595317727,2093.0,224.42640614509583,pinch
0,0.0,0.676056338028169,0.6195715962441315,0.7503553660270078,1.3327018707080274,2111.5,265.0121923685074,pinch
0,0.0,0.7605633802816901,0.5610328638497653,0.7523609653725079,1.3291492329149233,2151.0,253.74011409282684,pinch
4,149.44855793749784,0.6381909547738693,0.5440687690420607,0.7720522178551376,1.2952491772876857,55001.0,1495.8864250183105,pinch
2,192.06509313251067,0.9115853658536586,0.5294987356228077,0.6908024264353749,1.4475919043309133,51929.0,1765.2001341581345,pinch
2,190.3785702225962,0.9174311926605505,0.526763506625892,0.6740429139763908,1.4835850644889745,51675.5,1839.7270448207855,pinch
2,183.87223825254318,0.9011976047904192,0.5228877792587582,0.6723454326861587,1.48733069548014,52568.0,1894.1118220090866,pinch
2,181.89282558693733,0.9074626865671642,0.5197957580518461,0.668569552148324,1.4957306936678254,52936.0,1895.425529718399,pinch
2,169.64963896218583,1.076086956521739,0.6128312106572976,0.7652408372178046,1.306778142729173,50235.0,1635.460018157959,pinch
2,168.00297616411441,1.0344827586206897,0.5928965517241379,0.7534783847148272,1.3271780853786204,51582.0,1654.7737263441086,pinch
2,169.54350474140847,0.93993993993994,0.5383674409233514,0.6827331958461847,1.4647010077788767,56113.5,1903.8103032112122,pinch
2,167.90473489452285,0.948948948948949,0.5373997415136655,0.6770246568454323,1.4770510791430516,56549.5,1933.6092941761017,pinch
2,169.5670958647343,0.9753846153846154,0.5284882310118904,0.6513170486626154,1.5353505670600118,54447.5,1929.4671595096588,pinch
2,157.15279189374905,0.9666666666666667,0.5447943383680061,0.671504343957099,1.4891936426011978,57350.5,1986.0945765972137,pinch
2,180.01388835309348,0.8876080691642652,0.5295903664059284,0.6944505791126816,1.4399872792643174,56600.5,2002.7808668613434,pinch
0,0.0,0.6,0.45401662049861496,0.8418079096045198,1.1879194630872483,2458.5,258.40916097164154,pinch
0,0.0,0.44891640866873067,0.48403971388918543,0.814881380301941,1.227172474636083,22670.0,1066.5828223228455,pinch
0,0.0,0.821917808219178,0.5714611872146119,0.797387703090156,1.2540950858969238,2503.0,268.56854140758514,pinch
2,163.46559270990332,0.597667638483965,0.5284363222640973,0.6543395761241866,1.5282584708130367,37157.0,1573.6021542549133,pinch
2,171.7032323516363,0.6077844311377245,0.5451166632252736,0.6738193121427856,1.4840773809523808,36960.0,1505.3178828954697,pinch
2,151.0,0.9676470588235294,0.5796173788664402,0.7039013348243124,1.4206536492072306,64836.0,2214.5626118183136,pinch
0,0.0,0.7246376811594203,0.6282608695652174,0.8136261261261262,1.2290657439446366,2167.5,231.98275446891785,pinch
0,0.0,0.75,0.556786703601108,0.7504667081518357,1.3325041459369817,2412.0,273.05382227897644,pinch
0,0.0,0.7023809523809523,0.5660815173527038,0.779630401556204,1.2826590625556942,2805.5,282.12489008903503,pinch
0,0.0,0.6904761904761905,0.5466954022988506,0.7451391803049378,1.3420311620048808,2663.5,289.2964632511139,pinch
0,0.0,0.6746987951807228,0.5271084337349398,0.715224054882499,1.3981632653061224,2450.0,293.05382239818573,pinch
0,0.0,0.6125,0.533545918367347,0.7415351887963127,1.3485536696151088,2091.5,266.81118178367615,pinch
0,0.0,1.0307692307692307,0.5636050516647532,0.7356511314251462,1.3593399877775514,2454.5,289.6396086215973,pinch
0,0.0,0.4198473282442748,0.46988202637057597,0.6708609927672644,1.4906217693102939,3385.5,409.43859827518463,pinch
0,0.0,0.4316546762589928,0.48962829736211033,0.6766923523075649,1.4777764172890901,4083.5,451.92387986183167,pinch
0,0.0,0.3722627737226277,0.5038643194504079,0.6634941575574821,1.5071722766652464,3520.5,453.09545266628265,pinch
0,0.0,0.3357664233576642,0.535702951443986,0.6865975188122839,1.456457345971564,3376.0,401.5391037464142,pinch
2,163.3217682980441,0.9215116279069767,0.5172905509500404,0.6621649381672624,1.5101977503789255,56409.5,2411.0306463241577,pinch
2,170.0823330037544,0.5941176470588235,0.536349737914968,0.6699494398370435,1.4926499531714468,36836.5,1458.1046789884567,pinch
2,148.4048516727132,0.8873239436619719,0.5080348759221999,0.669010103864905,1.4947457358610128,56811.0,2313.7341854572296,pinch
2,158.80806024884254,0.9673590504451038,0.5423212757823451,0.6639272561135287,1.5061891054959258,59580.5,2335.373793244362,pinch
2,52.3450093132096,0.9213483146067416,0.5455304535489175,0.6802556545140002,1.4700355570207455,63700.5,2402.2022218704224,pinch
2,61.84658438426491,0.9162011173184358,0.5429469273743017,0.6826492207701821,1.4648811857893498,63755.0,2371.9595803022385,pinch
2,139.44532978913278,0.9342857142857143,0.5592747924858017,0.7017876623341026,1.4249324313768377,64009.0,1955.7341846227646,pinch
2,141.4390328021229,0.9316239316239316,0.5447912038126106,0.6884385872198001,1.4525623905516596,62529.5,2125.3494087457657,pinch
2,142.97202523570826,0.9369627507163324,0.5407542738974616,0.6805262258293956,1.4694510836540409,61712.5,2195.834691286087,pinch
2,155.42522317822161,0.9532163742690059,0.5594078498905751,0.6948435002033189,1.439172993209822,62369.5,1956.3788478374481,pinch
2,158.8238017426859,0.9530791788856305,0.5597608842770133,0.695383390968552,1.4380556294379832,62035.5,1967.8346905708313,pinch
2,160.12495120998477,0.9530791788856305,0.5457071960297767,0.6807365885504604,1.4689969906412248,60478.0,2156.420475959778,pinch
2,200.48940121612415,1.1195652173913044,0.6096454200084424,0.7765538769444466,1.287740657396188,51993.0,1362.7249557971954,pinch
2,156.8948692596415,1.41796875,0.5328910554407713,0.741802357805174,1.348067971850042,49520.5,1352.1391696929932,pinch
2,135.55810562264435,1.2199312714776633,0.4860122936934321,0.6642301967917976,1.5055021660110541,50207.5,1631.7371495962143,pinch
0,0.0,0.6745562130177515,0.5443527457697498,0.8992111806567779,1.1120858164481526,10487.5,506.3502858877182,pinch
0,0.0,0.5616438356164384,0.5389612800237591,0.9089087835722782,1.1002204160352667,14518.0,615.0193319320679,pinch
2,183.0,1.0308641975308641,0.558762105418792,0.7193314299310016,1.3901797674764749,60467.0,1848.4305807352066,pinch
2,104.62313319720452,0.943502824858757,0.5280202307249907,0.7066047185453886,1.4152184011148308,62431.0,1891.685414671898,pinch
2,129.46814279968643,1.043227665706052,0.5094734663333705,0.7025187575812463,1.4234495366970328,63997.0,1741.033611536026,pinch
2,138.85243966167826,1.4395280235988202,0.5198691909666812,0.6524226033788243,1.5327488575979908,86003.0,2671.498682975769,pinch
0,0.0,0.5475285171102662,0.5059938741022392,0.9369514729250703,1.0672911339560611,19163.0,712.4162998199463,pinch
0,0.0,0.5619834710743802,0.5358076081672338,0.9468442105828344,1.0561399529331708,17634.5,660.85995221138,pinch
2,61.18823416311342,1.1352112676056338,0.476273022751896,0.6628339072744606,1.50867357421703,68138.0,2286.6214867830276,pinch
2,147.49237268414933,1.187683284457478,0.4899532964049093,0.6694931185625662,1.4936673317076776,67665.0,1982.5138425827026,pinch
2,127.81627439414747,1.157593123209169,0.4792263610315186,0.6621587852239487,1.5102117835101896,67569.0,2218.2783415317535,pinch
2,137.92751719653333,1.0457142857142858,0.5166666666666667,0.6932544254739709,1.4424718591825942,66185.0,2125.3666532039642,pinch
0,0.0,0.5260416666666666,0.5807807343234324,0.9399908191795685,1.0638401775804662,11262.5,527.1787122488022,pinch
2,159.5900999435742,1.1560693641618498,0.48409682080924854,0.6674004861138781,1.498350721652562,66999.0,2116.822497487068,pinch
2,147.41099009232656,1.0740740740740742,0.5035858139306415,0.6885193393570251,1.452392028572286,66638.0,2106.8813725709915,pinch
2,173.76996288196645,1.191044776119403,0.4946919537650095,0.6780768185570499,1.4747591609576094,66123.0,2041.4255290031433,pinch
2,158.11388300841898,1.0869565217391304,0.5023497584541062,0.6875879434199808,1.4543594162313533,64991.5,2012.6976068019867,pinch
2,163.95426191471816,1.106508875739645,0.5061940322121318,0.6859479769095947,1.4578365031489788,63989.0,2035.0823827981949,pinch
2,165.93974810153233,1.0887573964497042,0.5101741381528171,0.6880465365911839,1.4533900642162076,63457.5,2013.1828867197037,pinch
2,167.44252745345193,1.0794117647058823,0.5079740343003687,0.6856991405096361,1.4583655438983987,63385.0,2011.9108103513718,pinch
2,170.49633427144408,1.0703812316715542,0.5108785602378179,0.6912177145838768,1.4467221815951499,63586.5,2072.3544610738754,pinch
2,166.13849644197458,1.2636986301369864,0.5600011137097672,0.7858789512757395,1.2724605976234276,60339.0,1748.288446545601,pinch
2,162.5423021862309,1.057636887608069,0.488971252228129,0.675306365903915,1.4808093785129275,62270.0,2135.6265394687653,pinch
2,162.69296235547498,0.98005698005698,0.5016729609752866,0.6782177386397353,1.474452735497078,60574.0,2045.2001323699951,pinch
